heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_18_op_m2_n0_251228_051251,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_18_op_m2_n0_251228_051251.json,m2,"Design a diversified destroy-scoring heuristic that uses a capacity-aware demand term, a route-aware removal cost, a mean-distance diversification signal, a distance-to-depot penalty, a nonlinear attenuation, and small random jitter to score non-depot nodes and select a small random fraction to remove.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        # route max demand for normalization
        route_max_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                d = demands[n]
                if d > route_max_demand:
                    route_max_demand = d
        if route_max_demand <= 0.0:
            route_max_demand = 1.0

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            # removal_cost: penalty for removing a node that connects two sub-sequences
            removal_cost = 0.0
            if prev_node is not None and next_node is not None:
                removal_cost = (distance_matrix[prev_node][node]
                                + distance_matrix[node][next_node]
                                - distance_matrix[prev_node][next_node])
                if removal_cost < 0.0:
                    removal_cost = 0.0

            # mean distance to others ( diversification signal )
            mean_distance_to_others = 0.0
            if L > 1:
                s = 0.0
                count = 0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                    count += 1
                if count > 0:
                    mean_distance_to_others = s / count
                else:
                    mean_distance_to_others = 0.0
            else:
                mean_distance_to_others = 0.0

            # node-specific metrics
            node_demand = demands[node] if node < len(demands) else 0.0
            demand_prop = node_demand / route_max_demand

            distance_to_depot = distance_matrix[0][node] if len(distance_matrix) > 0 else 0.0

            # new scoring formula with different parameter settings
            score = ((1.0 + removal_cost) * (1.0 + demand_prop * 0.8)) / (
                0.6 + distance_to_depot * 0.4 + mean_distance_to_others * 0.6)

            # nonlinear attenuation with alternative exponents
            attenuation = 1.0 / (1.0 + (mean_distance_to_others ** 0.8) + (distance_to_depot ** 0.5))
            score *= attenuation

            # jitter for diversification
            perturb = rng.random() * 0.03 * (removal_cost + mean_distance_to_others + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.12 + rng.random() * 0.18  # between 0.12 and 0.30
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3377017.3,CVRP,True,False
pop_2_op_m1_n7_251225_230458,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_2_op_m1_n7_251225_230458.json,m1,"A path-aware destruction scoring that biases removal toward interior high-demand nodes in longer routes by combining a route-length exponential decay, demand-based amplification, interiority centrality, and small random perturbations to diversify removals.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    
    scores = []
    total_nodes = 0

    max_demand = max(demands) if demands else 0

    for route in current_solution:
        if not route:
            continue
        m = len(route)
        if m == 0:
            continue
        for idx, node in enumerate(route):
            if node is None or node == 0:
                continue
            total_nodes += 1

            demand = demands[node] if node < len(demands) else 0

            # Local savings with standard neighbor-based calculation
            if m == 1:
                savings = 0.0
            elif idx == 0:
                next_node = route[1]
                savings = distance_matrix[node][next_node]
            elif idx == m - 1:
                prev_node = route[idx - 1]
                savings = distance_matrix[prev_node][node]
            else:
                prev_node = route[idx - 1]
                next_node = route[idx + 1]
                savings = (distance_matrix[prev_node][node] +
                           distance_matrix[node][next_node] -
                           distance_matrix[prev_node][next_node])

            # New parameter settings: stronger decay for longer routes
            length_factor = 1.0
            for _ in range(m - 1):
                length_factor *= 0.8

            # Demand amplification
            if max_demand > 0:
                ratio = demand / max_demand
                if ratio > 0.75:
                    demand_factor = 1.6
                elif ratio > 0.5:
                    demand_factor = 1.25
                else:
                    demand_factor = 1.0 + 0.4 * ratio
            else:
                demand_factor = 1.0

            # Interior nodes have higher centrality weight
            if idx > 0 and idx < m - 1:
                centrality = 1.4
            else:
                centrality = 0.9

            score = savings * length_factor * demand_factor * centrality

            # Small random perturbation to diversify choices
            perturb = rng.normal(0.0, 0.08)
            score *= (1.0 + perturb)

            if score < 0:
                score = 0.0

            scores.append((node, score))

    if total_nodes == 0:
        k = 0
    else:
        max_k = max(1, total_nodes // 4)
        k = int(rng.integers(1, max_k + 1))

    return scores, k
",3753509.5,CVRP,True,False
pop_2_op_e2_n15_251225_221616,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_2_op_e2_n15_251225_221616.json,e2,"A route-graph centrality based destruction: for each node compute a topology-driven centrality score that favors interior positions within longer routes and higher-demand nodes, then remove k nodes with the largest scores after adding a small random jitter.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']  # not used in this variant but kept for compatibility
    demands = data.get('demands', [])
    vehicle_caps = data.get('vehicle_capacities', [])
    cap = max(vehicle_caps) if vehicle_caps else 0  # unused in this variant

    scores = []
    total_nodes = 0

    max_demand = max(demands) if demands else 0

    for route in current_solution:
        if not route:
            continue
        m = len(route)
        if m == 0:
            continue

        route_pos_center = (m - 1) / 2.0  # center position in the route

        for idx, node in enumerate(route):
            if node is None or node == 0:
                continue
            total_nodes += 1

            # Determine interior vs endpoint
            interior = (idx > 0) and (idx < m - 1)

            # Topology-driven centrality component (totally different form from savings)
            center_weight = 1.6 if interior else 0.8
            pos_distance = abs(idx - route_pos_center)
            max_side = max(1, m // 2)
            pos_factor = 1.0 - (pos_distance / max_side)
            if pos_factor < 0:
                pos_factor = 0.0

            centrality = center_weight * (0.8 + 0.4 * pos_factor)

            # Demand influence
            demand = demands[node] if node < len(demands) else 0
            demand_norm = demand / max_demand if max_demand > 0 else 0.0

            # Random diversification
            jitter = rng.random() * 0.2 - 0.1  # [-0.1, 0.1)

            score = centrality * (1.0 + demand_norm) + jitter
            if score < 0:
                score = 0.0

            scores.append((node, score))

    if total_nodes == 0:
        k = 0
    else:
        max_k = max(1, total_nodes // 6)
        k = int(rng.integers(1, max_k + 1))

    return scores, k
",3979452.9,CVRP,True,False
pop_17_op_m2_n9_251228_014656,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_17_op_m2_n9_251228_014656.json,m2,"Score each non-depot node by its local route-saving with a strong route-length term, minimal demand influence, light mean-distance attenuation, and higher jitter to diversify, then clamp negatives and remove a small random fraction of top-scoring nodes.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    # New parameter settings (different from the original)
    ALPHA = 0.9            # influence of route length (L-1)
    BETA = 0.05            # lower weight for per-node demand relative to route demand
    ATTENUATION_FACTOR = 0.2 # lighter attenuation based on mean distance
    JITTER_SCALE = 0.6       # increased jitter for diversification

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node]
                          + distance_matrix[node][next_node]
                          - distance_matrix[prev_node][next_node])
                if saving < 0.0:
                    saving = 0.0

            mean_distance = 0.0
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            score = saving * (1.0 + ALPHA * (L - 1))

            if route_demand > 0.0:
                score += BETA * (demand / route_demand)

            attenuation = 1.0 / (1.0 + (mean_distance ** 2) * ATTENUATION_FACTOR)
            score *= attenuation

            perturb = rng.random() * JITTER_SCALE * (saving + mean_distance + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.05 + rng.random() * 0.10
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3367598.1,CVRP,True,False
pop_17_op_m1_n11_251228_005726,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_17_op_m1_n11_251228_005726.json,m1,"A global, route-aware removal scoring that emphasizes high local disruption potential, distributes removals by route demand sharing, attenuates scores by average intra-route distance, and injects jitter for diversification.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            local_saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node]
                          + distance_matrix[node][next_node]
                          - distance_matrix[prev_node][next_node])
                if saving > 0.0:
                    local_saving = saving

            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_other_distance = s / (L - 1)
            else:
                mean_other_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            score = 0.0
            score += local_saving * (1.0 + 0.5 * (L - 1) / L)

            if route_demand > 0.0:
                score += 0.8 * (demand / route_demand)

            score *= (1.0 / (1.0 + mean_other_distance))

            perturb = rng.random() * 0.07 * (local_saving + mean_other_distance + 1.0)
            score += perturb

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.12 + rng.random() * 0.28
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3501874.6,CVRP,True,False
pop_19_op_e1_n19_251228_060424,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_19_op_e1_n19_251228_060424.json,e1,"Propose a totally new node-scoring scheme that uses global-distance potential and intra-route diversity to prioritize deletions: for each node compute its total distance to all nodes (global_sum), its mean distance to other nodes in its own route (mean_in_route), and its demand relative to the route's total demand, then combine these via a diversity-attenuated, demand-scaled, route-mean-distance-attenuated product with a small random jitter; finally remove a small random fraction of nodes.}
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    vehicle_capacities = data.get('vehicle_capacities', [])
    N = len(distance_matrix)

    scores = []
    total_non_dep = 0

    # Parameters for the new scoring form
    DIVERSITY_WEIGHT = 2.5
    JITTER_SCALE = 0.12
    # Build a temporary record for every node in every route
    node_records = []
    max_mean_in_route = 0.0

    # Phase 1: collect per-node metrics
    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        # Route total demand
        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for node in non_dep:
            # Global distance sum to all nodes
            global_sum = 0.0
            for j in range(N):
                global_sum += distance_matrix[node][j]

            # Mean distance to other nodes within the same route
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_in_route = s / (L - 1)
            else:
                mean_in_route = 0.0

            node_demand = demands[node] if node < len(demands) else 0.0

            node_records.append({
                'node': node,
                'global_sum': global_sum,
                'mean_in_route': mean_in_route,
                'route_demand': route_demand,
                'node_demand': node_demand
            })

            if mean_in_route > max_mean_in_route:
                max_mean_in_route = mean_in_route

    # Phase 2: compute scores using the new form
    for rec in node_records:
        node = rec['node']
        global_sum = rec['global_sum']
        mean_in_route = rec['mean_in_route']
        route_demand = rec['route_demand']
        node_demand = rec['node_demand']

        # Diversity term based on how far the node is from the route's ""center"" (relative to the max)
        if max_mean_in_route > 0.0:
            diversity_term = 1.0 + DIVERSITY_WEIGHT * (mean_in_route / max_mean_in_route)
        else:
            diversity_term = 1.0

        # Base score from global distance potential and diversity
        score = global_sum * diversity_term

        # Demand-driven amplification (nonzero route demand)
        if route_demand > 0.0:
            score *= (1.0 + 0.9 * (node_demand / route_demand))

        # Attenuation by how central the node is within its route
        attenuation = 1.0 / (1.0 + mean_in_route)
        score *= attenuation

        # Small random jitter to diversify choices
        perturb = rng.random() * JITTER_SCALE * (global_sum + mean_in_route + route_demand + 1.0)
        score += perturb

        if score < 0.0:
            score = 0.0

        scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.08 + rng.random() * 0.18  # between 0.08 and ~0.26
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3904456.2,CVRP,True,False
pop_19_op_m2_n2_251228_083956,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_19_op_m2_n2_251228_083956.json,m2,"Score each non-depot node by a revised metric with higher emphasis on route length, stronger per-node demand weighting, lighter distance attenuation, and moderate jitter, then remove a small random fraction of the top-scoring nodes from all routes.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    # New parameter settings (distinct from the original)
    ALPHA = 0.75           # higher influence of route length (L-1)
    BETA = 0.40            # higher weight for per-node demand relative to route demand
    ATTENUATION_FACTOR = 0.25  # lighter attenuation based on mean distance
    JITTER_SCALE = 0.15        # moderate diversification jitter

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        # Compute total route demand
        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            # Local saving term
            saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node]
                          + distance_matrix[node][next_node]
                          - distance_matrix[prev_node][next_node])
                if saving < 0.0:
                    saving = 0.0
            else:
                # End-node bonus proportional to the edge length
                if prev_node is not None:
                    saving = 0.1 * distance_matrix[prev_node][node]
                elif next_node is not None:
                    saving = 0.1 * distance_matrix[node][next_node]
                else:
                    saving = 0.0

            # Mean distance to other nodes in the same route
            mean_distance = 0.0
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            score = saving * (1.0 + ALPHA * (L - 1))

            if route_demand > 0.0:
                score += BETA * (demand / route_demand)

            attenuation = 1.0 / (1.0 + mean_distance * ATTENUATION_FACTOR)
            score *= attenuation

            perturb = rng.random() * JITTER_SCALE * (saving + mean_distance + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.06 + rng.random() * 0.10  # slightly wider fraction range
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3375819.9,CVRP,True,False
pop_15_op_m2_n14_251227_185242,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_15_op_m2_n14_251227_185242.json,m2,"Compute a route-length-aware removal score using a different parameterization: compute per-node saving, apply a stronger route-length influence, lower the per-node demand weight, use a lighter mean-distance attenuation, and higher jitter for diversification, then clamp negatives and remove a small random fraction of removable nodes.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    # New parameter settings (different from the original)
    ALPHA3 = 0.5           # stronger influence of route length (L-1)
    BETA3 = 0.15           # lower weight for per-node demand relative to route demand
    ATTENUATION_FACTOR = 0.4  # lighter attenuation based on mean distance
    JITTER_SCALE = 0.3       # increased jitter for diversification

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node]
                          + distance_matrix[node][next_node]
                          - distance_matrix[prev_node][next_node])
                if saving < 0.0:
                    saving = 0.0

            mean_distance = 0.0
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            score = saving * (1.0 + ALPHA3 * (L - 1))

            if route_demand > 0.0:
                score += BETA3 * (demand / route_demand)

            attenuation = 1.0 / (1.0 + (mean_distance ** 2) * ATTENUATION_FACTOR)
            score *= attenuation

            perturb = rng.random() * JITTER_SCALE * (saving + mean_distance + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.04 + rng.random() * 0.08
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3361148.8,CVRP,True,False
pop_10_op_m2_n8_251227_015504,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_10_op_m2_n8_251227_015504.json,m2,"Compute per-node scores using mean intra-route distance raised to 0.5, a route-size factor of 1.0 + 0.6 * (L**0.25), divide by (1 + 0.4*demand), add a small random perturbation, and remove a small fraction of highest-scoring nodes.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    
    scores = []
    total_non_dep = 0

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        # New parameterization for route-size factor
        factor = 1.0 + 0.6 * (L ** 0.25)

        for node in non_dep:
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0
            # Score with new parameters
            score = (mean_distance ** 0.5) * factor
            score /= (1.0 + 0.4 * demand)

            # Small random perturbation
            perturb = rng.random() * 0.03 * (mean_distance + 1.0)
            score += perturb

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.10 + rng.random() * 0.15  # between 0.10 and 0.25
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3425880.4,CVRP,True,False
pop_4_op_e2_n11_251226_042834,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_4_op_e2_n11_251226_042834.json,e2,"Backbone: a scoring-based destruction framework where each non-depot node gets a multiplicative, route-aware impact score derived from its distance to the depot, intra-route dispersion, and the route's total demand, and removals are diversified by sampling nodes according to these scores rather than deterministically taking the top-k.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    vehicle_caps = data.get('vehicle_capacities', [])
    cap = max(vehicle_caps) if vehicle_caps else 1

    scores = []
    total_non_dep = 0

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        if L == 0:
            continue
        total_non_dep += L

        # route demand
        route_demand = 0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for i in non_dep:
            # distance to depot
            if i < len(distance_matrix) and 0 < len(distance_matrix[i]):
                d_to_depot = distance_matrix[i][0]
            else:
                d_to_depot = 0.0

            # mean intra-route distance to others in the same route
            sum_to_others = 0.0
            for j in non_dep:
                if j == i:
                    continue
                if i < len(distance_matrix) and j < len(distance_matrix[i]):
                    d = distance_matrix[i][j]
                else:
                    d = 0.0
                sum_to_others += d
            mean_intra = sum_to_others / (L - 1) if L > 1 else 0.0

            base = d_to_depot + mean_intra
            ratio = (route_demand / cap) if cap > 0 else 0.0
            jitter = rng.random() * 0.05 * (base + 1.0)

            score = (base ** 1.2) * (1.0 + 0.7 * ratio) * (1.0 + jitter)
            scores.append((i, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.12 + rng.random() * 0.25  # between 0.12 and 0.37
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3564518.4,CVRP,True,False
pop_16_op_m1_n6_251227_212615,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_16_op_m1_n6_251227_212615.json,m1,"A route-length-aware removal scoring with a diversity term and attenuation: for each non-depot node compute an edge-saving, a demand-proportional term, a route-mean-distance attenuation, a diversity contribution based on the node's mean distance to others in its route, and a random jitter to diversify removals; then select a small random fraction of removable nodes as k.}
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    ALPHA = 0.5          # influence of route length
    BETA = 0.4           # weight for per-node demand relative to route demand
    DIVERSITY_WEIGHT = 2.0
    ATTENUATION = 0.6
    JITTER_SCALE = 0.15

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        # Compute route demand
        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        node_infos = []
        mean_distances = []
        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node] +
                          distance_matrix[node][next_node] -
                          distance_matrix[prev_node][next_node])
                if saving < 0.0:
                    saving = 0.0

            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            node_infos.append({
                'node': node,
                'saving': saving,
                'mean_distance': mean_distance,
                'demand': demand
            })
            mean_distances.append(mean_distance)

        max_mean = max(mean_distances) if mean_distances else 0.0
        for info in node_infos:
            mean_distance = info['mean_distance']
            diversity = (mean_distance / max_mean) if max_mean > 0 else 0.0

            score = info['saving'] * (1.0 + ALPHA * (L - 1))
            if route_demand > 0.0:
                score += BETA * (info['demand'] / route_demand)

            attenuation = 1.0 / (1.0 + (mean_distance ** 2) * ATTENUATION)
            score *= attenuation

            score += DIVERSITY_WEIGHT * diversity

            perturb = rng.random() * JITTER_SCALE * (info['saving'] + mean_distance + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((info['node'], score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.08 + rng.random() * 0.08  # between 0.08 and 0.16
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3354677.6,CVRP,True,False
pop_18_op_m2_n19_251228_051251,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_18_op_m2_n19_251228_051251.json,m2,"Compute per-node scores using a route-length-enhanced saving metric with tuned parameters (stronger influence of route length, lower node-demand weight, lighter distance attenuation, and higher jitter), clamp negatives, and remove a small random fraction of removable nodes based on the scores.
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])
    scores = []
    total_non_dep = 0

    # New parameter settings (distinct from the original)
    ALPHA = 0.9              # stronger influence of route length (L-1)
    BETA = 0.12              # lower weight for per-node demand relative to route demand
    ATTENUATION_FACTOR = 0.25  # lighter attenuation based on mean distance
    JITTER_SCALE = 0.5         # higher jitter for diversification

    for route in current_solution:
        non_dep = [n for n in route if n != 0]
        L = len(non_dep)
        total_non_dep += L

        if L == 0:
            continue

        route_demand = 0.0
        for n in non_dep:
            if n < len(demands):
                route_demand += demands[n]

        for idx, node in enumerate(non_dep):
            prev_node = non_dep[idx - 1] if idx > 0 else None
            next_node = non_dep[idx + 1] if idx < L - 1 else None

            saving = 0.0
            if prev_node is not None and next_node is not None:
                saving = (distance_matrix[prev_node][node]
                          + distance_matrix[node][next_node]
                          - distance_matrix[prev_node][next_node])
                if saving < 0.0:
                    saving = 0.0

            mean_distance = 0.0
            if L > 1:
                s = 0.0
                for other in non_dep:
                    if other == node:
                        continue
                    s += distance_matrix[node][other]
                mean_distance = s / (L - 1)
            else:
                mean_distance = 0.0

            demand = demands[node] if node < len(demands) else 0.0

            score = saving * (1.0 + ALPHA * (L - 1))

            if route_demand > 0.0:
                score += BETA * (demand / route_demand)

            attenuation = 1.0 / (1.0 + (mean_distance ** 2) * ATTENUATION_FACTOR)
            score *= attenuation

            perturb = rng.random() * JITTER_SCALE * (saving + mean_distance + 1.0)
            score += perturb

            if score < 0.0:
                score = 0.0

            scores.append((node, score))

    if total_non_dep == 0:
        k = 0
    else:
        frac = 0.07 + rng.random() * 0.15  # remove between 7% and 22% of removable nodes
        k = max(1, int(round(total_non_dep * frac)))
        if k > total_non_dep:
            k = total_non_dep

    return scores, k
",3368995.9,CVRP,True,False
pop_4_op_e2_n15_251226_042834,cvrp_lns,results_20251225_141130_lns_cvrp_gpt5nano20250807_ueFalse_uiFalse_uitypeNone,program_pop_4_op_e2_n15_251226_042834.json,e2,"Compute a global-centrality inspired score for each non-depot node by combining its mean distance to all other non-depot nodes with a route-level demand-density term, add jitter, and remove the top-k nodes where k is a small fraction of all non-depot nodes.}
","def destroy_scoring(current_solution, data, rng):
    distance_matrix = data['distance_matrix']
    demands = data.get('demands', [])

    # Gather all non-depot nodes and per-node route context
    all_nodes = []
    node_to_route_info = {}  # node -> (route_len, route_demand, route_nodes)
    for route in current_solution:
        nodes_in_route = [n for n in route if n is not None and n != 0]
        L = len(nodes_in_route)

        # compute route demand
        route_demand = 0
        for node in nodes_in_route:
            if node < len(demands):
                route_demand += demands[node]

        for node in nodes_in_route:
            all_nodes.append(node)
            node_to_route_info[node] = (L, route_demand, nodes_in_route)

    total_nodes = len(all_nodes)

    scores = []
    if total_nodes > 0:
        for node in all_nodes:
            L, route_demand, route_nodes = node_to_route_info[node]

            # mean distance to all other non-depot nodes (global centrality proxy)
            s = 0.0
            for other in all_nodes:
                if other == node:
                    continue
                s += distance_matrix[node][other]
            mean_dist = s / (total_nodes - 1) if total_nodes > 1 else 0.0

            # node demand and route-density term
            node_demand = demands[node] if node < len(demands) else 0
            density = 0.0
            if route_demand > 0:
                density = (node_demand / route_demand) * (1.0 / max(1, L))

            # jitter to diversify
            jitter = (rng.random() * 0.2) - 0.1  # [-0.1, 0.1)

            score = mean_dist + 2.0 * density + jitter
            scores.append((node, score))

    # determine k: small fraction of total non-depot nodes
    if total_nodes == 0:
        k = 0
    else:
        frac = 0.10 + rng.random() * 0.12  # between 0.10 and 0.22
        k = int(round(total_nodes * frac))
        if k < 1:
            k = 1
        if k > total_nodes:
            k = total_nodes

    return scores, k
",3933813.1,CVRP,True,False
