heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_0_op_e1_n13_251017_013915,puzzle_astar,2.5337,1.5,0.75,True,
pop_9_op_m1_n8_251008_125044,puzzle_astar,2.5337,1.5,0.85,True,
pop_9_op_e2_n15_251008_122237,puzzle_astar,2.16457,1.2,0.75,True,
pop_9_op_m1_n6_251008_125044,puzzle_astar,2.28926,1.2,0.75,True,
pop_9_op_e2_n5_251008_122237,puzzle_astar,2.5337,2.1,0.8,True,
pop_9_op_e2_n0_251008_122237,puzzle_astar,2.20978,1.5,0.7,True,
pop_9_op_e2_n4_251008_122237,puzzle_astar,2.5337,1.2,0.75,True,
pop_9_op_e2_n3_251008_122237,puzzle_astar,1.61556,1.25,0.9,True,
pop_9_op_e2_n2_251008_122237,puzzle_astar,1.39022,1.5894,0.75,True,
pop_9_op_e2_n1_251008_122237,puzzle_astar,2.63191,1.26191,0.85,True,
pop_9_op_e2_n19_251008_122237,puzzle_astar,2.5337,1.2,0.9,True,
pop_9_op_e2_n18_251008_122237,puzzle_astar,2.5337,1.2009,0.85,True,
pop_9_op_e2_n17_251008_122237,puzzle_astar,0.5894,1.2,0.8,True,
pop_9_op_e2_n16_251008_122237,puzzle_astar,2.5337,1.2,0.75,True,
pop_9_op_e2_n14_251008_122237,puzzle_astar,2.37694,2.28317,0.75,True,
pop_9_op_e2_n13_251008_122237,puzzle_astar,2.01919,1.2,0.9,True,
pop_9_op_e2_n12_251008_122237,puzzle_astar,2.5337,1.5,0.85,True,
pop_9_op_e2_n11_251008_122237,puzzle_astar,1.4442,2.1,0.75,True,
pop_0_op_e1_n2_251017_013915,puzzle_astar,2.5337,1.9,0.85,True,
pop_9_op_e2_n7_251008_122237,puzzle_astar,1.48214,2.1,0.8,True,
pop_9_op_m1_n7_251008_125044,puzzle_astar,2.5337,1.43044,0.9,True,
pop_9_op_e2_n8_251008_122237,puzzle_astar,2.11124,1.0,0.95,True,
pop_9_op_m1_n0_251008_125044,puzzle_astar,2.5337,2.1,0.85,True,
pop_9_op_m1_n5_251008_125044,puzzle_astar,2.27656,1.93442,0.85,True,
pop_9_op_m1_n4_251008_125044,puzzle_astar,1.74981,1.2,0.85,True,
pop_9_op_m1_n3_251008_125044,puzzle_astar,2.5337,1.9,0.85,True,
pop_9_op_m1_n2_251008_125044,puzzle_astar,2.5337,1.2,0.8,True,
pop_9_op_m1_n1_251008_125044,puzzle_astar,2.5337,1.7,0.85,True,
pop_9_op_m1_n19_251008_125044,puzzle_astar,2.21261,1.7,0.8,True,
pop_9_op_m1_n18_251008_125044,puzzle_astar,2.5337,1.2,0.8,True,
pop_9_op_m1_n17_251008_125044,puzzle_astar,2.01919,0.7,0.8,True,
pop_9_op_m1_n16_251008_125044,puzzle_astar,2.03474,1.2,0.85,True,
pop_9_op_m1_n15_251008_125044,puzzle_astar,2.5337,1.2,0.9,True,
pop_9_op_m1_n14_251008_125044,puzzle_astar,1.93442,2.1,0.75,True,
pop_9_op_m1_n13_251008_125044,puzzle_astar,2.5337,1.2,0.8,True,
pop_9_op_m1_n12_251008_125044,puzzle_astar,0.91527,2.1,0.8,True,
pop_9_op_m1_n11_251008_125044,puzzle_astar,2.5337,2.4,0.8,True,
pop_9_op_m1_n10_251008_125044,puzzle_astar,0.91228,1.0,0.95,True,
pop_9_op_e2_n9_251008_122237,puzzle_astar,2.37694,1.2,0.85,True,
pop_0_op_e1_n3_251017_013915,puzzle_astar,2.5337,1.9,0.8,True,
pop_0_op_m1_n13_251017_184642,puzzle_astar,2.01919,1.2,0.8,True,
pop_0_op_e1_n5_251017_013915,puzzle_astar,2.5337,1.2,0.85,True,
pop_0_op_i1_n5_251016_195425,puzzle_astar,2.20381,2.3,0.85,True,
pop_0_op_i1_n5_251016_142943,puzzle_astar,2.20381,2.5905,0.75,True,
pop_0_op_i1_n4_251016_195425,puzzle_astar,2.20381,2.1,0.95,True,
pop_0_op_i1_n4_251016_142943,puzzle_astar,2.20381,2.4,0.9,True,
pop_0_op_i1_n3_251016_195425,puzzle_astar,2.20381,2.0,0.9,True,
pop_0_op_i1_n3_251016_142943,puzzle_astar,2.20381,1.9,0.85,True,
pop_0_op_i1_n2_251016_195425,puzzle_astar,2.20381,2.5,0.9,True,
pop_0_op_i1_n2_251016_142943,puzzle_astar,2.20381,1.9,0.8,True,
pop_0_op_i1_n1_251016_195425,puzzle_astar,2.5337,2.1,0.85,True,
pop_0_op_i1_n19_251016_195425,puzzle_astar,2.20381,2.5,0.95,True,
pop_0_op_i1_n18_251016_142943,puzzle_astar,2.5337,2.5,0.8,True,
pop_0_op_i1_n17_251016_195425,puzzle_astar,2.5337,1.2,0.8,True,
pop_0_op_i1_n17_251016_142943,puzzle_astar,2.5337,2.1,0.9,True,
pop_0_op_i1_n16_251016_195425,puzzle_astar,2.20381,0.9,0.95,True,
pop_0_op_i1_n16_251016_142943,puzzle_astar,2.20381,0.7,0.9,True,
pop_0_op_i1_n6_251016_142943,puzzle_astar,2.20381,2.5,0.9,True,
pop_0_op_i1_n15_251016_195425,puzzle_astar,2.20381,1.93442,0.7,True,
pop_0_op_i1_n6_251016_195425,puzzle_astar,2.5337,1.25,0.9,True,
pop_0_op_i1_n7_251016_195425,puzzle_astar,2.5337,2.0,0.9,True,
pop_0_op_m1_n18_251017_184642,puzzle_astar,1.87971,1.95,0.85,True,
pop_9_op_e1_n9_251008_115314,puzzle_astar,0.72853,1.98,0.85,True,
pop_0_op_m1_n17_251017_184642,puzzle_astar,2.27148,1.2,0.8,True,
pop_0_op_m1_n19_251017_184642,puzzle_astar,2.20381,2.1,0.85,True,
pop_0_op_m1_n16_251017_184642,puzzle_astar,2.5337,2.1,0.9,True,
pop_0_op_m1_n15_251017_184642,puzzle_astar,2.5337,1.89,0.75,True,
pop_0_op_m1_n14_251017_184642,puzzle_astar,2.20381,2.5,0.9,True,
pop_0_op_m1_n12_251017_184642,puzzle_astar,2.18205,2.1,0.85,True,
pop_0_op_m1_n11_251017_184642,puzzle_astar,2.01919,1.93442,0.85,True,
pop_0_op_m1_n10_251017_184642,puzzle_astar,2.0246,2.5828,0.9,True,
pop_0_op_m1_n0_251017_184642,puzzle_astar,1.60495,1.9,0.85,True,
pop_0_op_i1_n9_251016_195425,puzzle_astar,2.20381,1.9,0.8,True,
pop_0_op_i1_n9_251016_142943,puzzle_astar,2.20381,2.5337,1.0,True,
pop_0_op_i1_n8_251016_195425,puzzle_astar,2.20381,1.9,0.9,True,
pop_0_op_i1_n8_251016_142943,puzzle_astar,2.20381,1.2459,0.9,True,
pop_0_op_i1_n7_251016_142943,puzzle_astar,2.20381,1.245,0.95,True,
pop_0_op_e1_n4_251017_013915,puzzle_astar,2.37694,2.91859,0.75,True,
pop_0_op_i1_n15_251016_142943,puzzle_astar,2.5337,1.93442,0.95,True,
pop_0_op_i1_n14_251016_142943,puzzle_astar,2.20381,1.93442,0.85,True,
pop_0_op_e2_n19_251017_094358,puzzle_astar,2.5337,1.0,0.95,True,
pop_0_op_e2_n18_251017_094358,puzzle_astar,2.5337,1.2,0.85,True,
pop_0_op_e2_n17_251017_094358,puzzle_astar,2.5337,1.5,0.8,True,
pop_0_op_e2_n16_251017_094358,puzzle_astar,2.37694,2.1,0.75,True,
pop_0_op_e2_n15_251017_094358,puzzle_astar,2.5337,1.2,0.85,True,
pop_0_op_e2_n14_251017_094358,puzzle_astar,2.5337,2.5,0.9,True,
pop_0_op_e2_n13_251017_094358,puzzle_astar,2.5337,1.2,0.8,True,
pop_0_op_e2_n12_251017_094358,puzzle_astar,1.33556,1.0,0.9,True,
pop_0_op_e2_n11_251017_094358,puzzle_astar,2.0088,1.9,0.85,True,
pop_0_op_e2_n10_251017_094358,puzzle_astar,2.20381,1.0,0.95,True,
pop_0_op_e2_n0_251017_094358,puzzle_astar,2.5337,1.2,0.8,True,
pop_0_op_e1_n9_251017_013915,puzzle_astar,2.5337,2.1,0.85,True,
pop_0_op_e1_n8_251017_013915,puzzle_astar,2.5337,1.9,0.85,True,
pop_0_op_e1_n7_251017_013915,puzzle_astar,2.5337,1.2,0.9,True,
pop_0_op_e1_n6_251017_013915,puzzle_astar,2.5337,1.56155,0.7,True,
pop_0_op_e2_n1_251017_094358,puzzle_astar,2.5337,1.2,0.8,True,
pop_0_op_i1_n14_251016_195425,puzzle_astar,2.20381,0.9,0.95,True,
pop_0_op_e2_n2_251017_094358,puzzle_astar,1.74981,2.21,0.85,True,
pop_0_op_e2_n4_251017_094358,puzzle_astar,2.5337,2.159,0.75,True,
pop_0_op_i1_n13_251016_195425,puzzle_astar,2.20381,2.5337,1.0,True,
pop_0_op_i1_n13_251016_142943,puzzle_astar,2.20381,1.29104,0.75,True,
pop_0_op_i1_n12_251016_195425,puzzle_astar,2.5337,1.93442,0.85,True,
pop_0_op_i1_n12_251016_142943,puzzle_astar,2.20381,1.2,0.9,True,
pop_0_op_i1_n11_251016_195425,puzzle_astar,2.20381,1.25,0.9,True,
pop_0_op_i1_n11_251016_142943,puzzle_astar,2.5337,2.5,0.8,True,
pop_0_op_i1_n10_251016_195425,puzzle_astar,2.20381,1.93442,0.95,True,
pop_0_op_i1_n10_251016_142943,puzzle_astar,2.20381,2.5337,0.95,True,
pop_0_op_i1_n0_251016_195425,puzzle_astar,2.20381,2.0,0.9,True,
pop_0_op_i1_n0_251016_142943,puzzle_astar,2.5337,1.2,0.75,True,
pop_0_op_e2_n9_251017_094358,puzzle_astar,2.5337,1.2,0.9,True,
pop_0_op_e2_n8_251017_094358,puzzle_astar,2.5337,1.0,0.95,True,
pop_0_op_e2_n7_251017_094358,puzzle_astar,2.20381,1.7,0.9,True,
pop_0_op_e2_n6_251017_094358,puzzle_astar,1.79143,1.25,0.8,True,
pop_0_op_e2_n5_251017_094358,puzzle_astar,2.20381,1.6,0.8,True,
pop_0_op_e2_n3_251017_094358,puzzle_astar,2.5337,2.1,0.85,True,
pop_9_op_e1_n8_251008_115314,puzzle_astar,2.38235,2.2,0.85,True,
pop_7_op_e2_n6_251008_083110,puzzle_astar,2.20381,1.25,0.85,True,
pop_9_op_e1_n6_251008_115314,puzzle_astar,2.5337,1.9,0.8,True,
pop_7_op_m2_n9_251008_092925,puzzle_astar,0.96059,2.1,0.9,True,
pop_7_op_m2_n8_251008_092925,puzzle_astar,0.91935,1.924,0.75,True,
pop_7_op_m2_n7_251008_092925,puzzle_astar,2.37694,1.2,0.7,True,
pop_7_op_m2_n6_251008_092925,puzzle_astar,1.61556,1.5,0.75,True,
pop_7_op_m2_n5_251008_092925,puzzle_astar,1.2181,1.2736,0.85,True,
pop_7_op_m2_n4_251008_092925,puzzle_astar,0.76871,1.3,0.85,True,
pop_7_op_m2_n3_251008_092925,puzzle_astar,2.5337,1.95,0.75,True,
pop_7_op_m2_n2_251008_092925,puzzle_astar,2.2888,2.1,0.85,True,
pop_7_op_m2_n1_251008_092925,puzzle_astar,2.1325,1.7,0.8,True,
pop_7_op_m2_n19_251008_092925,puzzle_astar,2.37694,1.2,0.9,True,
pop_7_op_m2_n18_251008_092925,puzzle_astar,1.40508,1.293,0.85,True,
pop_7_op_m2_n17_251008_092925,puzzle_astar,1.18465,1.2,0.95,True,
pop_7_op_m2_n16_251008_092925,puzzle_astar,0.91935,1.35,0.9,True,
pop_7_op_m2_n15_251008_092925,puzzle_astar,1.43496,1.2,0.8,True,
pop_7_op_m2_n14_251008_092925,puzzle_astar,2.03919,1.2,0.7,True,
pop_8_op_e1_n0_251008_095853,puzzle_astar,2.5337,2.1,0.8,True,
pop_7_op_m2_n13_251008_092925,puzzle_astar,1.09266,2.15,0.85,True,
pop_8_op_e1_n10_251008_095853,puzzle_astar,0.83429,1.29,0.75,True,
pop_8_op_e1_n12_251008_095853,puzzle_astar,2.32037,0.925,0.85,True,
pop_8_op_e1_n8_251008_095853,puzzle_astar,2.40013,1.2,0.8,True,
pop_8_op_e1_n7_251008_095853,puzzle_astar,2.5337,1.291,0.75,True,
pop_8_op_e1_n6_251008_095853,puzzle_astar,1.93442,1.610655,0.85,True,
pop_8_op_e1_n5_251008_095853,puzzle_astar,2.5337,1.93,0.95,True,
pop_8_op_e1_n4_251008_095853,puzzle_astar,2.5337,1.5,0.8,True,
pop_8_op_e1_n3_251008_095853,puzzle_astar,1.54474,1.7,0.85,True,
pop_8_op_e1_n2_251008_095853,puzzle_astar,2.5337,1.2,0.75,True,
pop_8_op_e1_n1_251008_095853,puzzle_astar,1.0242,1.93,0.85,True,
pop_8_op_e1_n19_251008_095853,puzzle_astar,2.5337,1.202153,0.75,True,
pop_8_op_e1_n18_251008_095853,puzzle_astar,2.5337,1.25,0.75,True,
pop_8_op_e1_n17_251008_095853,puzzle_astar,2.5337,1.9,0.8,True,
pop_8_op_e1_n16_251008_095853,puzzle_astar,1.93442,1.2,0.85,True,
pop_8_op_e1_n15_251008_095853,puzzle_astar,2.5337,1.2,0.85,True,
pop_8_op_e1_n14_251008_095853,puzzle_astar,2.37694,2.1,0.8,True,
pop_8_op_e1_n13_251008_095853,puzzle_astar,1.51096,1.9,0.85,True,
pop_8_op_e1_n11_251008_095853,puzzle_astar,2.5337,2.1,0.8,True,
pop_8_op_e1_n9_251008_095853,puzzle_astar,2.5337,1.93442,0.75,True,
pop_7_op_m2_n12_251008_092925,puzzle_astar,1.74981,1.29,0.85,True,
pop_7_op_m2_n10_251008_092925,puzzle_astar,2.5337,1.2,0.85,True,
pop_7_op_m1_n10_251008_085951,puzzle_astar,1.89156,1.2,0.7,True,
pop_7_op_m1_n0_251008_085951,puzzle_astar,1.30441,2.4,0.85,True,
pop_7_op_e2_n9_251008_083110,puzzle_astar,2.5337,1.89,0.85,True,
pop_7_op_e2_n8_251008_083110,puzzle_astar,2.5337,2.1,0.85,True,
pop_7_op_e2_n7_251008_083110,puzzle_astar,1.33068,1.2,0.9,True,
pop_7_op_e2_n5_251008_083110,puzzle_astar,2.5337,1.0,0.9,True,
pop_7_op_e2_n4_251008_083110,puzzle_astar,2.5337,1.8,0.8,True,
pop_7_op_e2_n3_251008_083110,puzzle_astar,2.27148,1.0,0.95,True,
pop_7_op_e2_n2_251008_083110,puzzle_astar,1.15718,1.2,0.75,True,
pop_7_op_e2_n1_251008_083110,puzzle_astar,1.74981,2.1,0.9,True,
pop_7_op_e2_n19_251008_083110,puzzle_astar,2.5337,1.2,0.85,True,
